Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
-1.6939791077198398,1.074308937018086,-0.27420424855354086,-0.9954502844439975,-1.7137999781197326,1.004175220763895,0.15440973608448652
-1.6939791077198398,1.0711982124990282,3.6469165057620936,-1.2015343732985526,-1.7660893779932585,1.007880381139025,0.15440973608448652
-1.6939791077198398,1.0173819389780643,-0.27420424855354086,-1.1245240032529031,-1.8401660278140874,1.0090739958364634,0.15440973608448652
-1.6939791077198398,0.6544576540482095,-0.27420424855354086,-0.7611652150093455,-1.7377659530617655,1.0098490191641099,0.15440973608448652
-1.6939791077198398,0.9148046378064841,-0.27420424855354086,-0.7682154601543699,-1.5983275533990298,1.0106240424917567,0.15440973608448652
-1.6939791077198398,0.7079594024653606,-0.27420424855354086,-0.15592878563649498,-1.5068211036203598,1.011399065819403,0.15440973608448652
-1.6939791077198398,0.7671321854752491,-0.27420424855354086,-0.3300156080636322,-1.391348678899656,1.0072061159260925,0.15440973608448652
-1.6939791077198398,0.6449508918714772,-0.27420424855354086,-0.49976381809383114,-1.3652039789628931,1.0021851692254267,0.15440973608448652
-1.6939791077198398,0.9868753367811356,-0.27420424855354086,0.08703350859203315,-1.393527403894387,0.9971642250658199,-0.0415686740505661
-1.6939791077198398,0.8979574371825333,-0.27420424855354086,0.28172873990462566,-1.2824124291631442,0.9921432809062132,-0.0415686740505661
-1.6939791077198398,0.7555440699784611,-0.27420424855354086,0.3066757611870188,-1.1996208793633953,0.9887342607561673,-0.0415686740505661
-1.6939791077198398,0.6213102756073781,-0.27420424855354086,0.22641143184366638,-1.2279443042948883,0.9874744743129087,-0.0415686740505661
-1.6939791077198398,0.6820449888112963,-0.27420424855354086,0.3657893550952992,-1.2606251792158423,0.9862146878696494,-0.0415686740505661
-1.6939791077198398,1.003002379537733,-0.27420424855354086,0.6445452015985657,-1.1407953045056785,0.9849549014263909,-0.0415686740505661
-1.6939791077198398,0.8061373001223328,-0.27420424855354086,0.7654840221632125,-1.0993995296058034,0.984890300055706,-0.0415686740505661
-1.6939791077198398,0.6363949010218527,-0.27420424855354086,0.8555102293996758,-1.1604038294582504,0.9919968142025885,-0.0415686740505661
-1.6939791077198398,0.6945514128113883,-0.27420424855354086,1.0724408492465758,-1.3063784041051771,0.999103325808411,-0.0415686740505661
-1.6939791077198398,1.0237642126855688,-0.27420424855354086,1.085999012987007,-1.42402955382061,1.0062098374142336,-0.0415686740505661
-1.6939791077198398,0.8928297107453863,-0.27420424855354086,1.071898522696959,-1.5046423786256289,1.013316351561116,-0.0415686740505661
-1.6939791077198398,0.8223463882246613,-0.27420424855354086,1.2714746929561065,-1.5721828534622668,1.0132573176530901,-0.0415686740505661
-1.6939791077198398,0.6777576888126079,-0.27420424855354086,1.2839482035973036,-1.5373232535465828,1.010332067064161,-0.0415686740505661
-1.6939791077198398,0.80284730329272,-0.27420424855354086,1.0979301970785864,-1.5024636536308988,1.0074068164752323,-0.055379233154042896
-1.6939791077198398,0.8991340126621636,-0.27420424855354086,1.0746101554450451,-1.5612892284886157,1.0044815658863033,-0.055379233154042896
-1.6939791077198398,0.724823076761092,-0.27420424855354086,1.219411344192851,-1.6026850033884898,1.0042775543358653,-0.055379233154042896
-1.6939791077198398,0.6102005605637504,-0.27420424855354086,1.2308002017348127,-1.6353658783094436,1.0077018589623568,-0.055379233154042896
-1.6939791077198398,0.5867307823773767,-0.27420424855354086,1.1483665661929912,-1.5656466784780758,1.0111261635888484,-0.055379233154042896
-1.6939791077198398,1.005759942988551,-0.27420424855354086,1.4368842905893675,-1.5939701034095697,1.014550468215339,-0.055379233154042896
-1.6939791077198398,0.8312358901745519,-0.27420424855354086,1.4282070657954917,-1.452352978752103,1.0179747753828905,-0.055379233154042896
-1.6939791077198398,0.8399262545037995,-0.27420424855354086,1.4092256365588884,-1.51335727860455,1.0170585250175268,-0.055379233154042896
-1.6939791077198398,0.7251891583562184,-0.27420424855354086,1.3316729399636211,-1.6113999033674107,1.016142277193222,-0.055379233154042896
-1.6939791077198398,0.8885272470727819,-0.27420424855354086,1.1141999935671039,-1.7029063531460815,1.0152260293689181,-0.055379233154042896
-1.6939791077198398,0.8298414243651161,3.6469165057620936,0.977533703063557,-1.7290510530828445,1.0143097815446136,-0.055379233154042896
-1.6939791077198398,0.6915163810456755,-0.27420424855354086,1.1630093830326567,-1.6920127281724306,1.0150027133849715,-0.055379233154042896
-1.6939791077198398,0.5504894761024399,-0.27420424855354086,1.0995571767274384,-1.6005062783937598,1.0169025369617422,-0.055379233154042896
-1.6939791077198398,0.732702049947024,-0.27420424855354086,0.6087516493238273,-1.6462595032830947,1.0188023579974521,-0.02183930390274185
-1.6939791077198398,0.8312397842777941,-0.27420424855354086,0.17705971582849644,-1.5808977534411877,1.0207021790331618,-0.02183930390274185
-1.6939791077198398,0.7436119992888406,-0.27420424855354086,0.353315844454103,-1.391348678899656,1.0224044148594045,-0.02183930390274185
-1.6939791077198398,0.5391175640888912,-0.27420424855354086,0.49865935975152553,-1.380455053926005,1.0236126914735657,-0.02183930390274185
-1.6939791077198398,0.6086644893686705,-0.27420424855354086,0.48672817565994614,-1.4000635788785771,1.0248209680877272,-0.02183930390274185
-1.6939791077198398,0.9091565730393232,-0.27420424855354086,-0.10440776342285608,-1.458889153736294,1.0260292447018884,-0.02183930390274185
-1.6939791077198398,0.8065464321952389,-0.27420424855354086,-0.057225353606155493,-1.3739188789418142,1.0272375213160498,-0.02183930390274185
-1.6939791077198398,0.7873535099149866,-0.27420424855354086,-0.5019331242923005,-1.2802337041684142,1.0243338443272905,-0.02183930390274185
-1.6939791077198398,1.6340785796146629,3.6469165057620936,0.209056982255914,-1.358667803978703,1.0207448408910238,-0.02183930390274185
-1.6939791077198398,0.9026505493965252,-0.27420424855354086,-0.6179910059103916,-1.417493378836419,1.0171558399958176,-0.02183930390274185
-1.6939791077198398,1.144157592491025,-0.27420424855354086,-0.7774350114978633,-1.1233655045478366,1.0135668365595516,-0.02183930390274185
-1.6939791077198398,1.5181721578386485,-0.27420424855354086,-0.5870783925822084,-1.0667186546848495,1.0120259326384649,-0.02183930390274185
-1.6939791077198398,2.409895367075271,-0.27420424855354086,-0.4520390817275134,-1.0296803297744357,1.012021099542172,-0.02183930390274185
-1.6939791077198398,0.5783565043822738,3.6469165057620936,-0.6635464360782408,-0.9054930050748118,1.0120162689869396,-0.02183930390274185
-1.6939791077198398,0.7172741871467659,-0.27420424855354086,-0.6722236608721166,-0.8335950802487139,1.0120114358906476,-0.08497328837577899
-1.6939791077198398,0.6208757152197513,-0.27420424855354086,-1.3701979302295173,-0.8183440052856019,1.0133497868297892,-0.08497328837577899
-1.6939791077198398,0.5067290692057214,-0.27420424855354086,-0.9016277913602134,-0.7464460804595041,1.0227472216530524,-0.08497328837577899
-1.6939791077198398,0.4878756696597729,-0.27420424855354086,-0.9130166489021757,-0.759518430427886,1.0321446564763164,-0.08497328837577899
-1.6939791077198398,1.0078017451401926,-0.27420424855354086,-0.9976195906424664,-0.805271655317221,1.0415420938406408,-0.08497328837577899
-1.6939791077198398,1.084939713253266,3.6469165057620936,-1.3165076018174096,-0.7333737304911231,1.0509395286639047,-0.08497328837577899
-1.6939791077198398,1.1517457461509464,-0.27420424855354086,-0.17924882727003671,-0.6832630556123271,1.0588468172413923,-0.08497328837577899
-1.6939791077198398,0.7389304258231655,-0.27420424855354086,0.12120008121791964,-0.6396885557177222,1.066158049353417,-0.08497328837577899
-1.6939791077198398,1.060980175317177,-0.27420424855354086,-0.05885233325500731,-0.15383288189287797,1.0734692814654427,-0.08497328837577899
-1.6939791077198398,0.9119064021191855,-0.27420424855354086,-0.3853329161245915,0.21872909220599443,1.0807805135774675,-0.08497328837577899
-1.6939791077198398,0.954304447126747,-0.27420424855354086,0.11360750952327812,0.2819121170531713,1.0871752183485783,-0.08497328837577899
-1.6939791077198398,0.8902120299432935,-0.27420424855354086,0.5046249517973153,0.2492312421322174,1.093203311675112,-0.08497328837577899
-1.6939791077198398,0.8075966915793746,-0.27420424855354086,-0.08108772178931437,0.36034621686346024,1.099231405001645,-0.12443202867142689
-1.6939791077198398,1.0214935018659164,-0.27420424855354086,0.3891093967288413,0.573861266347024,1.105259498328178,-0.12443202867142689
-1.6939791077198398,0.9239249506130669,-0.27420424855354086,0.5751274032475576,0.8374869907093835,1.110785343504615,-0.12443202867142689
-1.6939791077198398,0.9327733760545633,-0.27420424855354086,0.6684075697817246,0.9769253903721192,1.1150555746584625,-0.12443202867142689
-1.6939791077198398,0.7358625364397724,-0.27420424855354086,0.6163442210184689,0.9834615653563102,1.1193258032712492,-0.12443202867142689
-1.6939791077198398,1.0486480169234709,-0.27420424855354086,0.2139379212024694,1.1926191648504139,1.1235960318840366,-0.12443202867142689
-1.6939791077198398,1.0044747094668378,-0.27420424855354086,0.812124105430296,1.177368089887302,1.1278662604968233,-0.12443202867142689
-1.6939791077198398,0.6876395051725821,-0.27420424855354086,0.37772053918687865,1.194797889845144,1.1220184579247814,-0.12443202867142689
-1.6939791077198398,0.7555232356288559,-0.27420424855354086,0.9249280277506838,0.9311721654827844,1.1161706553527393,-0.12443202867142689
